Gene	Score	0.95 MoE	P-Value	FDR
VTI1A	0.2777904010808148			
TTC16	0.27779617807248247			
RPL23	0.27795290154376623			
ITGAX	0.2780038306703166			
BTBD8	0.2780140064064525			
MYOC	0.27803028814742936			
SCYL1	0.27805053215609693			
SLC4A1AP	0.27813642615807604			
ZNF616	0.2781382198095069			
F2RL2	0.2781571720122721			
CCDC4	0.27816410567203065			
PKN1	0.27816495054152285			
THEM5	0.2782555950779907			
GPR78	0.2782619900507853			
C1ORF64	0.2782691517727045			
SFRP4	0.2782715036361169			
RPL41	0.2783109804580604			
C6ORF190	0.27838090046349967			
SMU1	0.27838359483154634			
MUC19	0.2784336194876387			
SRPX2	0.2784770721244598			
ASXL2	0.27854601129510287			
LOC644719	0.27855944128267635			
SYCP1	0.27866113807239384			
SEC63	0.278671882712297			
MRPL33	0.278685008598371			
PKHD1	0.2787064969950061			
SNRPN	0.27883580890236104			
ZNF367	0.27888197144085025			
TAC4	0.2789591160840957			
COX6B1	0.27898331603746673			
GEMIN7	0.2790446056161898			
HNRPK	0.2790461595775928			
SPANXC	0.2790466691901913			
C3ORF43	0.2791003800333469			
FLJ38596	0.2791057927015945			
PRKG2	0.2791112582179495			
RCBTB2	0.27912334823974333			
CD200R1	0.2791767425963931			
LOC51190	0.27919563126291685			
COLEC12	0.2792735430106762			
LOC375196	0.27928631383717795			
TMDCII	0.27931722223087885			
RPS8	0.2793362233889785			
C20ORF85	0.27936370116997183			
TCEAL4	0.2793724168812314			
S100G	0.27939256869472			
MAGEE2	0.27941279341415615			
ALOXE3	0.2794314368684787			
EIF2C1	0.27944626682832807			
CHN2	0.27956470386480503			
NY-SAR-48	0.2796057197500759			
MGC14436	0.2796204939952848			
OPRK1	0.2797257043194124			
OLFM4	0.2797366007205076			
UBL3	0.2797596698916179			
RHOF	0.27976006611436727			
CCDC108	0.2798356350835283			
SIDT1	0.2798780587930153			
FLJ40434	0.2799330323679233			
XRN2	0.27993726229142635			
METRN	0.27996197045723853			
FLJ44968	0.2799711171185595			
ZNF709	0.280094736759601			
KRTCAP3	0.28013709927546576			
TRPC6	0.28018096367061307			
KIAA1787	0.28022126288488125			
FLJ40113	0.2802369926406606			
PLXNA4A	0.2802793696094275			
SLC1A1	0.2802980031672933			
NRSN1	0.2803735929247306			
CDRT1	0.28041289145549014			
BMPR1B	0.2804638878172142			
UBE2D1	0.28047907455656573			
CYP46A1	0.2805115173079951			
LYZL1	0.2805213443594536			
RABEP1	0.2805514423490274			
FGL1	0.280669154450138			
PSMD1	0.2806854705031891			
FLJ43934	0.2807691859882136			
LOC400238	0.28077095516848577			
KRT4	0.2807819640109358			
ATP13A1	0.2807987744082072			
APC2	0.2808188965857946			
CSTF2	0.28091349031085305			
ACTL6A	0.28097998198009805			
CD96	0.2810549791179154			
LOC389457	0.2810590852853443			
LOC57228	0.2810595284043426			
TPH2	0.28108929385646275			
CDT1	0.28112722825096587			
LOC644192	0.28124504551549556			
GPATC1	0.281312903245747			
C20ORF111	0.2813171864164176			
SCN3A	0.28140436077090675			
LCN1	0.2814504777543442			
WNK3	0.2814947882591036			
BDH1	0.2815651131348831			
DNAJB13	0.28158016845352096			
LOC51145	0.2815856013485468			
SPERT	0.2815938372847231			
HEMGN	0.2816012370825467			
PGK1	0.28169685830123536			
GPR128	0.2817109052759169			
PPCS	0.28171702264439763			
MYT1	0.2818615654220526			
CTRC	0.2819051243806263			
C3ORF22	0.28203073586202104			
ICA1L	0.2820328111915266			
HUS1	0.28204846467131756			
ZNF684	0.28204912656672687			
MGC31957	0.2820680076820912			
DBNDD2	0.28212796473028884			
LOC143188	0.2821784004716934			
C21ORF49	0.2821941689875939			
MGC48595	0.2822359481084717			
OLIG2	0.2823601013333783			
LOC642491	0.2823830045458427			
BTBD1	0.2824082758227639			
ITPKA	0.28244746079187366			
USP2	0.28254432489624315			
HAS2	0.28255381795573375			
NPTXR	0.28255752577482895			
LOC284926	0.28262835220409493			
LRP1B	0.2826961856163821			
MLANA	0.28280650462571305			
TMEM92	0.2828343510797828			
NUDT5	0.2828534493205966			
LOC647318	0.28288142632268864			
GRIA3	0.2828887849098043			
C22ORF13	0.2829064421624497			
LOC651430	0.28290774327455775			
RET	0.2829606795264054			
GRHPR	0.2829919649091766			
KIAA1183	0.2830214559639076			
C8ORF56	0.2831248638672522			
FLJ42094	0.2831402693763027			
AKNA	0.2832503635634637			
LOC401056	0.28326103802094543			
LOC440863	0.2832687826460425			
FREQ	0.2833756266089679			
STK32A	0.28338653533815633			
C6ORF194	0.2833994207342233			
RP11-11C5.2	0.2833998625287656			
KIAA1713	0.2834038459582877			
ZNF702	0.28342146816332114			
YWHAE	0.2834351895336653			
LOC340090	0.2834498174663965			
PCDH12	0.2834930537940063			
GPR176	0.28349929103579774			
C20ORF117	0.2835007410838454			
CARTPT	0.28362946877795775			
UMODL1	0.2836302317250765			
SPSB2	0.28364126110072785			
OR5P2	0.2837075218426349			
FLJ14816	0.28372230933618175			
PPA2	0.2837647265760985			
RPS16	0.28399749974716937			
TRPT1	0.28401058059621676			
LRRC54	0.2840372316892365			
LIN28B	0.28404045876600414			
QPCTL	0.2840480273637426			
ZNF623	0.28409878451514764			
ACOT11	0.28418005396495566			
DRD5	0.2842613021554814			
GP6	0.28430873586897837			
SPATA1	0.2844109374158905			
PSG2	0.28444461197501675			
PTPN5	0.28446048296852516			
PPTC7	0.2845059554856933			
HOXA6	0.2845548501089399			
LOC338328	0.2846084112022395			
HORMAD2	0.2846471056571203			
RGS1	0.2847392949437232			
TRIM63	0.2848159505966099			
TPO	0.2848285712400661			
NDRG4	0.28499980934047625			
H2AFY2	0.2850074711764287			
RBM24	0.28511182923757855			
HIBADH	0.2852048766323968			
H2AFX	0.2852087002298476			
FLJ45244	0.2852523392757498			
C11ORF10	0.2855199659300373			
BAZ1A	0.28552663744142953			
LASS6	0.28557153167503396			
C13ORF1	0.28574812466548555			
DYNLL2	0.28582663546609943			
TMEM35	0.2858555552129275			
RDH10	0.2859065378425223			
C1ORF167	0.28597900023056694			
C9ORF41	0.28600271649349024			
AQP2	0.2860400548547659			
GPR85	0.28604414271846346			
CD209	0.28605241379524254			
MRPS15	0.28608985935651177			
LOC283914	0.28609073177029054			
PAGE4	0.2860974405700934			
ZNF650	0.2861693896463198			
MGC24125	0.2862009414794595			
CCDC47	0.2862322031238289			
CHRNE	0.28625715763272647			
CDO1	0.28626001672947154			
MCOLN1	0.2862865220577209			
HSPB6	0.28633722881804			
OK	0.28637105947173414			
ZNF570	0.2865149858492686			
CHCHD7	0.2865298075163101			
RBMX	0.2865773076812999			
ANKRD37	0.28659154069548864			
EIF4E2	0.2866152438549077			
DAPK1	0.2866365853035215			
ABCC13	0.2866494755868825			
PCK1	0.2866740443689489			
MGP	0.28668940916185565			
ZNF77	0.28669464140887974			
DOHH	0.28673273376049135			
LOC374395	0.2868871579043398			
C9ORF100	0.2869476497531564			
NLF2	0.28701530580178986			
TMEM113	0.2870257639119365			
LOC285422	0.2870377261213724			
MYO3B	0.2870759923259032			
C18ORF34	0.2870907307211119			
SLC25A17	0.2871360302636023			
CLDND2	0.2871666804992397			
KCNA3	0.2871723465306686			
RB1CC1	0.2872257185072504			
PRLR	0.28730970146445517			
SLC26A8	0.28734608265471695			
ADAM18	0.2874684355706676			
FLJ14082	0.2874921669295253			
SYT9	0.2875087184089617			
EPHA7	0.2875453757145598			
LOC644421	0.2875527565330383			
GPS1	0.2875563301889096			
C6ORF217	0.2876100307515328			
KIAA1466	0.2876519047139692			
TAS2R16	0.2876788332772599			
ADRB1	0.2877505126756411			
NDUFA8	0.2877994104653872			
LOC642419	0.28790769013037765			
LOC646296	0.2879336241590114			
UFC1	0.28794540203917257			
MEIS2	0.2880389380941378			
RTF1	0.2880565932912928			
LOC284912	0.2881599008425345			
MGC87042	0.28819285048243254			
ZNF19	0.2883449417640295			
TTC13	0.2883468123420875			
RP11-561O23.4	0.28835099427025257			
LOC92659	0.2883979069554655			
PYY2	0.2884464378635954			
MFSD4	0.288495952066261			
TAS2R38	0.2885060475804106			
ZFYVE26	0.28856159217715216			
LOC285463	0.2885763347234254			
SRD5A2L	0.28866637120299227			
ZNF718	0.2887549757761668			
FAM12B	0.28880194796837344			
ANGPTL1	0.2888165386465247			
LOC280665	0.28884069906306764			
PSMAL	0.28888753994545896			
TRIM27	0.2889291708171844			
POU6F2	0.2889361243798462			
GLA	0.28909218094061345			
IRS4	0.28929612922636844			
B4GALNT2	0.2893436012567768			
EMR1	0.2893563032018881			
EPHA5	0.2893719990769658			
CGA	0.2894203443705628			
LIG3	0.2894442674427044			
C4ORF7	0.2894885698209692			
LOC219347	0.28957301788625944			
LBA1	0.28960071083921407			
SERPINB11	0.2896439487952775			
ARL6	0.2897181955250586			
NDUFA2	0.2897241766366072			
FAM107A	0.28973755034360826			
SERPINB6	0.2898293803637266			
LDHAL6B	0.2898888145659519			
RPS17	0.2899171288368955			
XRCC5	0.2899730263600568			
FBXW11	0.289999829833132			
ZNF223	0.2900069754218328			
FLJ21986	0.29001633515545105			
LOC643517	0.2901673049062014			
HESX1	0.29023361011181337			
ARHGDIA	0.2902540573537666			
MAZ	0.29029236814420056			
LOC643464	0.2903323362091845			
PARN	0.29045719372672585			
HOXD10	0.2904840975434979			
RNASE2	0.2906184973433206			
KCTD3	0.2906407422454951			
GTF2H3	0.2906524911021013			
SLC4A10	0.29067515047159914			
CGRRF1	0.2907665395879307			
RP4-662A9.2	0.2907976806390765			
UQCRC2	0.29083808953513646			
SRL	0.2908620477201992			
CSN3	0.290978545354424			
METTL6	0.2911014785363563			
TAS2R14	0.2912600833706408			
UBE3A	0.2913246414034932			
TG	0.29136300113570257			
LAIR2	0.29141368030630616			
NYD-SP21	0.2914503549139918			
HYALP1	0.2914572053972616			
HMG2L1	0.2914782918008389			
GPR174	0.29153897436806253			
TIMP3	0.2916684102409633			
UBE2S	0.2916739060060573			
SNORA72	0.2916890779028077			
U1SNRNPBP	0.29173354332001444			
IXL	0.29176839341101596			
CUBN	0.2917700995595456			
SH3GL3	0.2918370200865167			
NSUN5	0.2919310048281568			
BPIL1	0.29206413323331315			
CCDC12	0.2920859022349753			
FGF23	0.29214202645210463			
RP5-875H10.1	0.2921818926615108			
KIAA1429	0.29231033280231716			
PCDH15	0.29231807986638875			
SARS	0.2923882088966587			
LMAN2	0.29241317137568484			
TXNDC13	0.2924875554253189			
LOC283029	0.2925960732122551			
CCRL1	0.292707682758378			
LOC645591	0.2927325592363171			
LOC126208	0.2928243597059571			
LOC648556	0.2928324144825067			
C4ORF30	0.29291507877607126			
RPP30	0.2930383826269649			
FGF12	0.293058152676802			
RP11-556L1.3	0.2931472871475125			
SLA2	0.29314986168955237			
ANKRD31	0.2931769236667453			
LOC441528	0.2931903705530726			
LOC400891	0.2931973615676342			
MRPL44	0.2932263470343044			
ZNF284	0.2932444490273644			
PAPOLG	0.29330080759794364			
LOC200261	0.29344299913142846			
RP13-153N15.1	0.2934457823785697			
APCDD1L	0.2934630973428778			
DEPDC2	0.2935974719766963			
ADAM20	0.2936154146401413			
C1ORF128	0.2936659907149391			
FOS	0.2937226256174244			
ANKRD18A	0.29373909474570736			
LOC387904	0.29380363945394755			
HP	0.2938567572798043			
C19ORF44	0.2938998671532017			
HRAS	0.29391484196587553			
HSF1	0.293915563418611			
C5ORF15	0.2939259353725548			
IGLC2	0.29392932085642726			
PDSS2	0.29405517556481037			
LOC112703	0.29407928366286396			
MRAS	0.29410012667070684			
FOXP3	0.29411158063456533			
RLF	0.29411231775174906			
NRIP2	0.29414470171962437			
RPL26	0.29419094958260167			
CYB5R2	0.29426512560752643			
GLIPR1L1	0.2943608183661654			
GCHFR	0.29442380624628334			
BCAS4	0.29442468826790963			
LOC646182	0.29442579608407987			
SPDYA	0.294481439440062			
C8ORF22	0.2947059216174231			
REEP5	0.2947235089426882			
UQCRQ	0.2947286122285477			
CACNA2D4	0.29474003173123003			
TOLLIP	0.29474020442428583			
CTSF	0.29480437429472084			
LSM5	0.29484000131292226			
SFRS6	0.29485652227413106			
PSMD3	0.294875618511847			
DDX46	0.294890844679771			
ACADSB	0.29511661363422603			
TMEM43	0.2951345064915002			
RBBP4	0.29516589497402007			
FRS2	0.2951868274421249			
GRSF1	0.2951932923818518			
LOC652102	0.29525311855782854			
UGT2B28	0.295323368186038			
LOC160313	0.29532757389242914			
GABRA3	0.2955863865550771			
ZNF785	0.2956696845583576			
SMAD5	0.2956919848671784			
SP8	0.29570457128783983			
NFS1	0.29573792445163183			
UGCGL2	0.29586130729558174			
LOC202134	0.2958983270388911			
C3ORF1	0.2959491042349421			
NDUFA3	0.2959735841016001			
PIK3R4	0.2959772313293643			
ELMOD1	0.29598963175566967			
CTNND2	0.29600941338859044			
SHPRH	0.2960115361752394			
LOC253970	0.2960228803825586			
XPOT	0.2961015444502619			
LOC644053	0.29610567676451555			
TLR9	0.29614478547300654			
CANX	0.2961799203244734			
C11ORF75	0.2961910677729009			
SAA3P	0.29620169067747587			
SYF2	0.29622573279436715			
CCDC73	0.29625869503883084			
HTR2A	0.2963491564544406			
ASNS	0.29635593656087555			
HIST3H3	0.29636043289969366			
LOC285957	0.2963707431431538			
FLJ31945	0.29646733331887115			
DPYS	0.2965824914966392			
MGC34774	0.2966134434623554			
ENG	0.2966534902125061			
LOC154092	0.29666614807607916			
TMEM134	0.29669825769765434			
C10ORF4	0.29675513901812983			
CXORF10	0.2968669271173208			
PSMA3	0.29698750861997936			
UFD1L	0.2970230463415537			
DACT2	0.2970507487898877			
PARK2	0.2970622508516141			
OR1C1	0.2970926804600477			
SLC35D3	0.29711389165526664			
UVRAG	0.29711553828880605			
BCORL2	0.2972039944753576			
ENAM	0.29728193331970404			
RPLP1	0.297329947623098			
PCMT1	0.29734045713973184			
TMEM32	0.29736174757402606			
ZCCHC5	0.29745408615803026			
KCNA4	0.2974868821194994			
KRT17	0.29771323388860904			
LOC645401	0.29772662204258554			
CCL24	0.2977786574038306			
C7ORF34	0.29780027452184027			
LRRC44	0.29789126572039165			
IGF2BP3	0.2979102142851242			
LOC387723	0.297915663504013			
MAGEA5	0.2979766433397052			
KRT33A	0.29806810151167323			
ST8SIA4	0.2980753605410494			
CEPT1	0.2981885429460777			
LOC152286	0.29839626164232574			
SNAP91	0.29843361441653			
SPHAR	0.2984446896367832			
CST2	0.2985551607246162			
LOC401312	0.2985611336032371			
ALS2CR7	0.29865377205863114			
C4ORF17	0.29872149337311776			
LOC647213	0.2987228125233632			
DKFZP686L1814	0.2987803475731564			
IL29	0.29885886859493316			
CHKA	0.2988702770659052			
CCDC7	0.2988897247428232			
HRH3	0.298931656485892			
DCDC2	0.29897565902706197			
CA4	0.2990022546005993			
LOC389043	0.2990137240658165			
RP11-78J21.1	0.2992274388767709			
KIR2DL5A	0.29926620659528547			
APOA2	0.2992770949082752			
SLC35B1	0.29930093519419343			
MGC16385	0.299312300252456			
RTP4	0.29936706918016204			
PMS2L4	0.2993815438983286			
ABCA11	0.2994911111454227			
C20ORF102	0.29964268438871916			
LOC653041	0.29965745272862226			
PTPN22	0.29968176580670247			
C17ORF77	0.2997909854528222			
NEK6	0.2998258686700513			
CAMLG	0.2998514213100836			
LRRN1	0.29987794058247297			
POMP	0.2998891120812827			
LOC653397	0.2999105852180034			
RP11-151A6.2	0.2999405771102621			
CHRNA7	0.30000467188111113			
HCFC1	0.30006837350634363			
CLCNKA	0.30012013525653586			
LOC646649	0.3002190890113201			
C14ORF39	0.3002454437150067			
CCL7	0.300248941240294			
PALM2	0.3003294279640899			
C4ORF6	0.30037029498001894			
NIF3L1	0.3003880620620545			
ELAC1	0.3004705300489824			
RP5-860F19.3	0.3005056313192849			
C17ORF44	0.3006433436281893			
GPR133	0.30066576209782025			
HTRA2	0.30067879804441716			
PPARBP	0.30070488269373974			
HBD	0.3007120414016019			
LOC613266	0.30072728988622544			
F7	0.30077478136834085			
RPS6	0.30080017928264324			
P2RY10	0.3008700137715836			
KCNIP4	0.3008930017964077			
FLJ41649	0.3008935109171944			
SYT16	0.3009313936662207			
PEX5L	0.3009691379091952			
OSTM1	0.3009845770217193			
CNKSR2	0.30098726376165397			
CCL16	0.3010560478172077			
JUNB	0.3010578635692748			
KIAA1160	0.30106852749478313			
SNF8	0.3010686465150362			
C20ORF12	0.3010989233004956			
BCAM	0.3011322730136748			
ST7	0.3011469868609256			
CAMKK1	0.3011863825032012			
LOC390999	0.30122563122175255			
ZMAT4	0.30132146985966207			
GCN5L2	0.30132598877196093			
MCTS1	0.30134097171794244			
TRPC4	0.3013635307385206			
FRAG1	0.30136732057246846			
ADRA1D	0.30144602636230794			
PRIMA1	0.301551868207631			
C19ORF16	0.3016079282478495			
PPP1R3F	0.3016355211170505			
SLAMF6	0.301887509165927			
FLJ40172	0.30207134719430195			
DAO	0.30211102544481266			
LOC255275	0.3021666172638135			
DDX53	0.3022021290766751			
PRDM8	0.3022191336152345			
ZNF32	0.3022878522445828			
FLJ42627	0.30229435107236685			
ARFGEF2	0.30230840673642173			
CIZ1	0.3023102995595324			
MYO18B	0.302462091885534			
C20ORF43	0.3024889843883847			
CCNJL	0.30258559362494			
C20ORF24	0.30271227234486664			
CYSLTR2	0.3027255206432147			
COL21A1	0.30273686112433257			
SLC22A7	0.30277668861956786			
AQP4	0.30282563676907004			
CCDC17	0.30283123156852076			
CD22	0.30283190200165927			
LOC653471	0.302847613712163			
CD8A	0.303023944379069			
SNRPG	0.30306347145444695			
WHDC1L1	0.3030895177721831			
BET1L	0.3031462487173929			
PRDX2	0.30323899369001744			
ANKRD30A	0.30330247709644753			
PTGFR	0.3033134116882722			
SLC25A11	0.30343695964980444			
COX6C	0.3034649345261712			
CSTL1	0.30367789537395			
CCR5	0.3037923088794346			
VPS72	0.303868334725205			
GCET2	0.3039718720873665			
ELOVL6	0.30402951162286795			
SRD5A2L2	0.3040573631838711			
TXNDC3	0.3041570983391622			
BAHD1	0.30417263849437215			
NEURL	0.3042257223193421			
ANKRD47	0.30422630974130993			
FIGLA	0.3042610433908055			
SYNGAP1	0.30429306160840813			
C10ORF129	0.30435950825132035			
TMEM70	0.30439754509842987			
DHX35	0.30442322048071774			
IL21	0.3044612480366087			
LOC646541	0.3045050425673934			
IL1F10	0.3045206786073428			
KRT222P	0.3046765678926893			
KLRC4	0.3047020892461121			
LOC338694	0.3047319325721387			
KNDC1	0.30474147873868535			
B3GALT2	0.30474335255929264			
MOXD1	0.30478403517812114			
DOC2A	0.3048275120422184			
MGC13379	0.3048330274874546			
MFSD2	0.3048667593915872			
ATP5D	0.3048870852542047			
OR3A1	0.3050729107382173			
HERC5	0.30507906621085484			
TMC1	0.3052777758455228			
ABCC6	0.3054050492449162			
WDR68	0.30543132387380934			
SPATA13	0.3054716223756494			
TNNC1	0.30549000142897925			
CTCFL	0.3055142721055111			
COMMD9	0.30551503450945405			
LOC440331	0.3055265443372982			
C10ORF25	0.3055936381750111			
ADAMTS16	0.30563040484130094			
CALN1	0.30566370370624313			
LOC202459	0.30570083005556453			
MGC45800	0.3057072774771815			
FARS2	0.3058106581870112			
ANKRD21	0.30585768131076424			
C20ORF152	0.30587365512431475			
COX5A	0.3058913115348078			
BCAS2	0.3058983060036997			
ATP5C1	0.30597219740360715			
SOHLH2	0.3060121453283112			
FLJ45224	0.30605258971904226			
IL10RA	0.30605830887927665			
MNDA	0.30607667526835375			
CCDC63	0.30608405455449844			
MFGE8	0.30610202433909206			
SAT2	0.3062516646201169			
SLC28A1	0.30633330490495103			
MGC34800	0.30637201532113634			
IGSF4	0.30643196404595435			
DRAM	0.30651735006687053			
ZNF410	0.30652413944493195			
STAP2	0.30668631376911754			
PDE11A	0.3067003115641604			
OMG	0.30676791619629123			
CER1	0.30682728766099193			
LOC283152	0.30683706238040714			
ASTN1	0.30699670864833434			
EIF2AK1	0.3070755599771995			
NRG4	0.3071368992401931			
C22ORF9	0.3071690749171187			
DENND1C	0.30727446218742993			
GTF2F2	0.30728915854649075			
NAT12	0.3073691402577328			
SUZ12	0.30737174059897715			
CLEC4C	0.30755444686085603			
TNNT2	0.307614157422884			
C20ORF82	0.30769683658348534			
LRRC21	0.3077839393488309			
UCN	0.3077962873278378			
MTMR8	0.3079212743584646			
SLC45A2	0.3079278170657022			
ANP32A	0.3079520011311673			
CNOT7	0.3080010100217704			
CYP4F12	0.3080712941343756			
SLC23A1	0.30818669307012897			
TSEN54	0.3082254675918053			
DKFZP451A211	0.3082727939571639			
TTLL13	0.3083251750180397			
AFF2	0.30832815011862796			
HSP90AA1	0.3083368217627761			
FLJ20125	0.3084041536992077			
EPRS	0.3084209908620439			
TK2	0.30846833077343866			
COMP	0.30847640890867295			
CCDC52	0.3084909537211843			
FLJ45055	0.3085063741293384			
DPPA5	0.3085134720194709			
SLC7A10	0.3085570725015137			
LOC145820	0.30855785265244384			
MRPS14	0.3086195247272734			
KIF22	0.30863584594260857			
ZFP37	0.3087725323948757			
ITGAE	0.3088030758879263			
FADS1	0.3088153965335169			
CCDC100	0.308892039872798			
LOC338651	0.30895140344275945			
PSMC5	0.30901611802643025			
CCDC18	0.30906004357298406			
CDC40	0.3092143627824725			
FFAR2	0.3092229288900058			
ZBTB33	0.3092386891945999			
C3ORF32	0.3092397863245096			
HOXA9	0.30929337344000213			
HES1	0.30941443199062085			
SUHW4	0.30949907618158934			
RPL36A	0.30962034902874397			
ZNF558	0.30965439961756314			
C1ORF59	0.309689976625879			
PDK3	0.3097481656122589			
SNCA	0.30981956844106406			
LOC645158	0.309949094663271			
SLC6A13	0.3099553310902525			
LOC440925	0.30996756162521155			
PCSK6	0.3099948842902653			
NDUFB8	0.3100928445195608			
RP11-393H10.2	0.3101210942770317			
RUNDC1	0.3101490583794975			
TMEM74	0.3101726986971819			
DDX3X	0.3102586268977576			
NDUFC1	0.3104000729066673			
LOC51336	0.31044798237691423			
LOC285540	0.3104549859004899			
BSCL2	0.3105003857371581			
ZNF704	0.3105076623603395			
TRGV7	0.31054325121594467			
C17ORF70	0.3105439114424803			
CHML	0.31059797080225915			
TECTB	0.31064771742047964			
FLJ21062	0.31066864404503586			
MOSPD1	0.3107053337584615			
RNASEH1	0.3107122908599433			
LOC645953	0.31073028664415353			
HPGD	0.31078917530797245			
C19ORF59	0.31084782584127907			
CLC	0.31087618291419933			
MYOZ2	0.3108956487078777			
GSTP1	0.31091471042488145			
SULT4A1	0.3109193715003691			
GDA	0.3109305720774317			
PAX2	0.31102622986580236			
ASMT	0.3110473900724844			
TNRC15	0.31110896032060503			
CRMP1	0.3113051247196175			
OTOS	0.31131769775920787			
MAGEB5	0.3113823876890689			
AK5	0.3114504380489493			
C1ORF124	0.3114531120361417			
CDKL5	0.3114683395285913			
EFCBP2	0.31154866509200074			
TXLNB	0.31161158507844516			
LOC653469	0.3117338876230923			
CSAG2	0.3117449099186243			
NSUN3	0.31175245344746283			
RAB31	0.3117711768387612			
MFAP1	0.3118111474479906			
ATP6V1G3	0.3119108752984502			
LOC56251	0.3119171984878501			
ZNF649	0.31199384794360174			
BANK1	0.31209473825777984			
C12ORF32	0.31215321319699557			
TBX5	0.31219816663806804			
XAGE2	0.3122141762843828			
MAK10	0.3122484326526777			
LOC554174	0.31237431123702125			
LOC400796	0.3123752712065736			
LOC317671	0.3124369140950507			
LOC283483	0.3124629010588545			
FGF17	0.31249966206428903			
DHRS4	0.3125455806275934			
LOC375010	0.312558974755169			
STEAP1	0.31275329762038023			
AKR7A2	0.3127547254953835			
LOC645874	0.3128298136848311			
C10ORF75	0.31283053765090957			
GALNT6	0.3129335104236924			
FIGNL1	0.3129471879262496			
TM6SF2	0.31298278652212586			
GPSM2	0.31304345313553533			
LOC283432	0.3131035957870886			
LOC338862	0.3131389414811874			
HOXA13	0.31321299071226877			
CPSF3	0.31328107944618283			
BAG5	0.31337460863354943			
C21ORF22	0.31337744499639414			
MEA1	0.3134997745120382			
KCNJ13	0.3135510527395519			
LRRC38	0.31358359393701835			
FAM46A	0.31358585501891567			
C15ORF34	0.313603005480593			
FUBP3	0.31371376364078696			
LOC285682	0.3138719148535245			
MYO3A	0.31398911589601775			
C11ORF47	0.31404316673116395			
LCE1E	0.31412750676689016			
SSX4	0.3141522132698164			
AP1M2	0.31415434198482606			
GPR23	0.3142173993718621			
HEY1	0.3143070746154044			
POLR2K	0.3143273291148264			
DDAH1	0.314359931941207			
H2BFM	0.31443279818357084			
MRPL9	0.3146653390770409			
RAD18	0.3147376063196454			
CST6	0.3147737385927874			
ARID4A	0.31477551413398985			
FTO	0.31481303160973845			
LOC120379	0.3148968229775795			
ZFP95	0.3149755621233908			
FABP3	0.3150792807347386			
C4ORF20	0.3151275051551393			
CPNE8	0.3151504342798311			
APC	0.315214838214895			
OR1F2	0.3152581468268436			
IFI16	0.31527422399382055			
RAB7L1	0.3153050360420758			
C9ORF71	0.3153510956654001			
C20ORF197	0.3154235839605529			
AXUD1	0.3154905297659611			
NUDT12	0.315506039427966			
EXOC4	0.3155190713466215			
COX4I2	0.31554466346356796			
TENR	0.31562065018259805			
LOC387856	0.3156304297424042			
ASNSD1	0.3156712721092375			
VAX2	0.31580755732249094			
CD40LG	0.31581663243286406			
C8ORF45	0.3158398347637177			
RP11-327P2.4	0.31596437429682184			
PUM2	0.3160046611507272			
ELAVL2	0.3160783411024098			
NOD27	0.3160787635764953			
THBS4	0.31608922210645685			
IFNA4	0.31627073309699233			
RUFY1	0.31628659717910784			
TOMM40	0.3163098858343155			
RKHD3	0.3163425279158003			
FAM51A1	0.31635287701085524			
ACADS	0.31643456669541875			
THOC2	0.3164863907644819			
BRSK2	0.3165809599649889			
MORC4	0.3166298264621806			
CXORF21	0.3166660653404514			
MED4	0.31678577902549965			
MGC15705	0.3168631919112406			
CCNE1	0.3169117496416432			
LOC643837	0.31693316365459373			
PFDN4	0.31696616708035896			
BEX1	0.3169968774419179			
NDNL2	0.31705738439646103			
LOC653256	0.317139148930131			
PAX4	0.31715461517494764			
C17ORF69	0.3171576388000523			
LOC554207	0.31720944507941773			
LOC646470	0.31729742976554304			
RP5-1103G7.6	0.3175013301619489			
CRELD1	0.3175224908911508			
CYP27A1	0.3175498016856306			
LOC284861	0.3175608788819944			
CDC27	0.3176191144901284			
LOC286009	0.3176600528360174			
CCR3	0.3176686135727524			
RBM	0.3176981008683493			
LEPROTL1	0.3177061376477853			
EIF3S6IP	0.3177241088610818			
GINS3	0.3177325406539529			
AKAP11	0.31775240787716924			
KIAA0774	0.3178083778850396			
HEPHL1	0.3178632302362957			
DEFB114	0.31787348643301394			
LOC440354	0.31791124145360466			
SLC18A1	0.3179275770727374			
CCDC72	0.3179953115438823			
DLX3	0.3180614488944372			
MTHFD2	0.31807230087855753			
UBP1	0.31810098457955843			
DSCR1	0.31812341221592505			
C20ORF133	0.3181845392286208			
TCP11L2	0.31826988293941205			
ARL14	0.31832618470344903			
FAM83C	0.3183481930303255			
MSI1	0.3183573229389627			
RPS11	0.3184009805602555			
SOD1	0.3184417928514637			
LOC284112	0.31844766827557885			
EPHB1	0.31851677186355887			
LOC284751	0.3185442909896026			
HERV-FRD	0.31857578582817697			
LOC90120	0.3189791886360857			
NPW	0.3189866044237749			
LOC153577	0.3190050432293074			
C9ORF131	0.3190376997712428			
KEAP1	0.31904960330199794			
C2ORF29	0.31908636237147947			
CALCRL	0.31916070928709644			
IARS2	0.31916753228298705			
CCDC34	0.3192139358175535			
DDX19B	0.31921599632853614			
GPR39	0.3193900563286823			
LOC653602	0.31941771498662			
GMCL1	0.31943658569231975			
COL20A1	0.31950257229834383			
HYMAI	0.31950335649209005			
PPIG	0.31955421696575426			
ANKRD32	0.3195609670425747			
GRIA1	0.3195769958673871			
CTDSPL2	0.3196790830069959			
CRB1	0.319756284509901			
